Date,series,OPEN,HIGH,LOW,PREV.CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades
07-Feb-2024,EQ,944.00,944.00,928.05,939.55,935.00,933.80,935.53,950.00,400.45,"79,13,010","7,40,28,35,642.10","2,86,625"
08-Feb-2024,EQ,937.00,939.70,918.80,933.80,925.00,924.30,926.75,950.00,400.45,"1,15,76,253","10,72,83,17,488.90","3,05,476"
09-Feb-2024,EQ,926.00,927.40,906.05,924.30,915.70,915.00,914.60,950.00,400.45,"79,04,881","7,22,98,33,132.70","2,70,899"
12-Feb-2024,EQ,916.10,925.00,908.00,915.00,912.00,911.60,915.51,950.00,400.45,"72,86,778","6,67,11,36,318.90","2,08,068"
13-Feb-2024,EQ,911.60,919.10,894.00,911.60,907.95,906.90,907.32,950.00,400.45,"85,74,218","7,77,95,85,680.05","2,31,171"
14-Feb-2024,EQ,900.00,919.95,894.35,906.90,918.50,918.30,908.86,950.00,400.45,"65,70,939","5,97,20,68,977.20","1,83,347"
15-Feb-2024,EQ,923.70,927.00,916.35,918.30,920.55,920.55,921.13,950.00,400.45,"64,30,799","5,92,35,96,433.30","1,82,677"
16-Feb-2024,EQ,925.00,948.80,924.10,920.55,938.40,938.60,941.47,950.00,400.45,"1,28,26,164","12,07,54,06,001.80","2,66,600"
19-Feb-2024,EQ,942.95,942.95,931.05,938.60,933.80,932.60,934.10,950.00,400.45,"46,32,214","4,32,69,48,761.15","1,37,170"
20-Feb-2024,EQ,934.45,934.65,920.40,932.60,927.65,926.35,926.54,950.00,400.45,"47,33,639","4,38,58,87,798.70","1,53,026"
21-Feb-2024,EQ,926.35,937.20,916.50,926.35,921.50,921.05,927.22,950.00,400.45,"60,11,018","5,57,35,15,628.15","1,57,853"
22-Feb-2024,EQ,924.65,933.85,914.60,921.05,932.00,932.30,924.59,950.00,400.45,"64,37,014","5,95,15,96,828.20","1,86,849"
23-Feb-2024,EQ,933.10,939.80,929.40,932.30,935.05,937.40,935.70,950.00,400.45,"70,47,473","6,59,43,19,211.95","1,77,363"
26-Feb-2024,EQ,937.10,945.00,930.70,937.40,937.00,936.95,939.40,950.00,400.45,"56,00,234","5,26,08,57,679.25","1,55,986"
27-Feb-2024,EQ,936.75,965.00,935.50,936.95,962.55,962.70,952.91,965.00,400.45,"1,28,10,206","12,20,69,13,965.65","2,55,150"
28-Feb-2024,EQ,966.15,976.00,950.30,962.70,956.45,958.05,964.72,976.00,400.45,"1,52,19,187","14,68,23,25,105.15","2,74,090"
29-Feb-2024,EQ,959.00,959.25,942.90,958.05,954.80,950.20,951.04,976.00,400.45,"1,03,46,657","9,84,01,23,082.15","2,65,774"
01-Mar-2024,EQ,958.95,980.40,956.70,950.20,978.00,977.40,973.55,980.40,400.45,"1,06,45,369","10,36,38,17,721.85","2,62,649"
02-Mar-2024,EQ,987.00,992.60,981.55,977.40,989.00,988.35,988.11,992.60,400.45,"17,83,565","1,76,23,52,615.40","44,527"
04-Mar-2024,EQ,993.25,995.00,980.10,988.35,988.90,987.20,987.44,995.00,400.45,"60,84,495","6,00,80,71,877.35","1,72,305"
05-Mar-2024,EQ,"1,027.00","1,065.60","1,005.35",987.20,"1,022.60","1,021.90","1,034.27","1,065.60",400.45,"5,98,11,033","61,86,08,32,911.30","10,21,819"
06-Mar-2024,EQ,"1,025.00","1,030.65","1,009.00","1,021.90","1,018.30","1,017.65","1,017.80","1,065.60",400.45,"1,42,14,823","14,46,78,13,308.05","3,24,328"
07-Mar-2024,EQ,"1,025.00","1,047.00","1,014.05","1,017.65","1,038.00","1,039.30","1,034.02","1,065.60",400.45,"1,68,77,082","17,45,12,86,445.70","3,34,768"
11-Mar-2024,EQ,"1,034.75","1,035.95","1,021.00","1,039.30","1,029.00","1,028.00","1,028.41","1,065.60",400.45,"75,02,450","7,71,56,05,116.35","2,26,237"
12-Mar-2024,EQ,"1,027.80","1,037.00","1,011.30","1,028.00","1,019.00","1,016.50","1,022.19","1,065.60",400.45,"87,63,820","8,95,82,73,288.40","2,43,990"
13-Mar-2024,EQ,"1,019.00","1,021.00",963.55,"1,016.50",973.15,973.20,988.04,"1,065.60",400.45,"1,65,64,155","16,36,60,04,383.05","4,29,325"
14-Mar-2024,EQ,964.95,982.00,955.40,973.20,968.40,967.75,968.09,"1,065.60",400.45,"2,29,31,801","22,20,00,06,561.95","4,53,838"
15-Mar-2024,EQ,968.40,979.75,940.00,967.75,943.95,945.85,951.07,"1,065.60",400.45,"2,33,90,913","22,24,63,00,902.20","4,09,527"
18-Mar-2024,EQ,945.85,974.80,936.65,945.85,972.00,972.45,961.64,"1,065.60",400.45,"1,21,21,719","11,65,67,66,985.35","3,01,579"
19-Mar-2024,EQ,968.55,970.60,951.60,972.45,958.20,957.75,960.60,"1,065.60",400.45,"94,83,750","9,11,01,35,924.35","2,38,021"
20-Mar-2024,EQ,960.90,965.15,921.20,957.75,944.30,940.45,940.72,"1,065.60",400.45,"1,39,00,321","13,07,63,39,290.15","3,34,099"
21-Mar-2024,EQ,951.00,969.25,946.00,940.45,965.55,964.90,959.70,"1,065.60",400.45,"1,10,74,207","10,62,78,71,292.80","2,55,104"
22-Mar-2024,EQ,964.90,986.20,950.35,964.90,979.75,979.80,973.11,"1,065.60",400.45,"1,36,38,296","13,27,15,35,879.30","3,31,701"
26-Mar-2024,EQ,977.00,995.00,976.00,979.80,987.15,986.20,988.47,"1,065.60",400.45,"94,61,531","9,35,24,25,727.35","2,03,693"
27-Mar-2024,EQ,991.60,995.00,976.70,986.20,979.85,978.65,986.05,"1,065.60",400.45,"66,40,537","6,54,79,01,957.20","1,53,746"
28-Mar-2024,EQ,982.50,999.90,979.00,978.65,995.00,992.80,989.41,"1,065.60",400.45,"98,62,996","9,75,85,05,417.60","2,06,461"
01-Apr-2024,EQ,"1,000.00","1,009.85",987.45,992.80,994.00,992.25,999.89,"1,065.60",419.5,"86,29,407","8,62,84,17,031.65","1,86,115"
02-Apr-2024,EQ,999.00,"1,008.00",993.40,992.25,"1,006.40","1,004.65","1,001.88","1,065.60",419.5,"79,95,931","8,01,09,66,198.30","1,40,240"
03-Apr-2024,EQ,"1,004.00","1,014.45",992.55,"1,004.65","1,009.80","1,009.15","1,005.24","1,065.60",419.5,"80,40,366","8,08,24,83,994.30","1,78,668"
04-Apr-2024,EQ,"1,016.00","1,017.00",998.15,"1,009.15","1,013.00","1,011.60","1,009.18","1,065.60",419.5,"91,38,276","9,22,21,66,611.85","2,22,736"
05-Apr-2024,EQ,"1,011.60","1,012.50","1,004.40","1,011.60","1,007.85","1,007.10","1,007.70","1,065.60",419.5,"45,19,120","4,55,39,38,869.15","1,25,137"
08-Apr-2024,EQ,"1,010.05","1,016.40","1,004.00","1,007.10","1,012.70","1,013.20","1,011.67","1,065.60",452.0,"51,88,052","5,24,85,88,584.35","1,35,516"
09-Apr-2024,EQ,"1,021.00","1,029.50","1,005.00","1,013.20","1,008.00","1,008.50","1,016.63","1,065.60",452.0,"85,39,041","8,68,10,62,975.60","1,65,448"
10-Apr-2024,EQ,"1,012.25","1,021.00","1,010.00","1,008.50","1,014.00","1,013.50","1,013.34","1,065.60",452.0,"45,54,077","4,61,48,09,424.85","1,47,535"
12-Apr-2024,EQ,"1,014.00","1,029.00","1,013.50","1,013.50","1,020.00","1,018.50","1,022.78","1,065.60",452.0,"1,15,75,194","11,83,88,97,334.00","2,69,532"
15-Apr-2024,EQ,998.10,"1,006.95",978.50,"1,018.50",997.95,998.80,996.59,"1,065.60",465.8,"1,26,32,409","12,58,93,70,202.80","3,15,872"
16-Apr-2024,EQ,990.00,"1,004.90",982.10,998.80,992.20,992.80,994.95,"1,065.60",465.8,"95,74,762","9,52,64,21,190.55","3,71,266"
18-Apr-2024,EQ,996.35,"1,003.10",966.25,992.80,977.55,971.35,985.92,"1,065.60",465.8,"1,35,40,490","13,34,98,51,587.35","3,86,743"
19-Apr-2024,EQ,964.00,967.95,944.00,971.35,964.40,963.20,956.12,"1,065.60",465.8,"1,53,81,310","14,70,64,20,442.10","4,55,804"
22-Apr-2024,EQ,978.75,978.75,966.00,963.20,974.70,973.55,971.86,"1,065.60",468.3,"71,87,959","6,98,56,55,749.55","1,85,545"
23-Apr-2024,EQ,976.00,994.50,974.05,973.55,987.75,986.75,985.98,"1,065.60",468.3,"79,94,116","7,88,20,75,910.30","2,04,024"
24-Apr-2024,EQ,992.40,995.90,988.00,986.75,990.80,991.65,991.57,"1,065.60",468.3,"46,71,450","4,63,20,68,971.70","1,32,021"
25-Apr-2024,EQ,992.50,"1,003.30",989.50,991.65,"1,002.00","1,001.25",996.95,"1,065.60",468.3,"83,66,455","8,34,09,20,069.70","1,91,801"
26-Apr-2024,EQ,"1,007.80","1,008.95",996.60,"1,001.25","1,000.00",999.50,"1,002.09","1,065.60",468.3,"79,37,500","7,95,41,27,656.55","2,07,973"
29-Apr-2024,EQ,"1,003.05","1,005.75",999.00,999.50,"1,000.05","1,000.60","1,001.33","1,065.60",474.55,"47,64,750","4,77,10,91,108.70","1,38,831"
30-Apr-2024,EQ,"1,005.00","1,019.45",997.50,"1,000.60","1,008.00","1,007.90","1,013.13","1,065.60",474.55,"90,47,011","9,16,58,14,674.35","2,17,132"
02-May-2024,EQ,"1,020.00","1,030.00","1,011.55","1,007.90","1,028.80","1,027.80","1,024.12","1,065.60",474.55,"1,26,95,047","13,00,13,13,075.95","3,25,584"
03-May-2024,EQ,"1,038.00","1,040.20",996.00,"1,027.80","1,014.50","1,013.40","1,017.92","1,065.60",474.55,"1,18,71,773","12,08,45,02,533.20","2,94,136"
06-May-2024,EQ,"1,015.00","1,019.80","1,005.00","1,013.40","1,015.10","1,016.20","1,013.30","1,065.60",478.1,"57,24,760","5,80,09,03,344.70","1,52,486"
07-May-2024,EQ,"1,016.20","1,017.95",982.05,"1,016.20",988.00,988.55,995.72,"1,065.60",478.1,"88,77,426","8,83,94,36,147.40","2,68,478"
08-May-2024,EQ,986.95,"1,015.00",977.00,988.55,"1,013.10","1,012.10","1,001.59","1,065.60",478.1,"75,19,352","7,53,12,91,997.20","1,76,945"
09-May-2024,EQ,"1,011.00","1,043.20","1,007.30","1,012.10","1,030.00","1,030.30","1,031.37","1,065.60",478.1,"1,91,89,798","19,79,17,72,664.40","3,73,117"
10-May-2024,EQ,"1,037.00","1,050.35","1,030.40","1,030.30","1,047.00","1,046.65","1,041.70","1,065.60",478.1,"1,33,83,183","13,94,12,41,784.40","2,72,084"
13-May-2024,EQ,"1,005.00","1,008.70",947.20,"1,046.65",959.40,959.75,965.73,"1,065.60",504.75,"5,89,74,762","56,95,37,31,977.95","12,49,124"
14-May-2024,EQ,965.10,968.00,953.25,959.75,964.75,964.65,961.48,"1,065.60",504.75,"1,63,25,689","15,69,67,71,291.20","4,44,401"
15-May-2024,EQ,970.95,972.95,945.10,964.65,946.00,947.30,955.59,"1,065.60",504.75,"1,96,68,239","18,79,47,94,488.80","5,52,332"
16-May-2024,EQ,953.20,954.40,919.00,947.30,939.20,936.40,932.31,"1,065.60",504.75,"3,12,40,770","29,12,60,84,706.15","9,91,302"
17-May-2024,EQ,944.00,953.40,941.00,936.40,944.95,945.70,946.87,"1,065.60",504.75,"1,32,05,512","12,50,39,51,677.20","3,45,592"
18-May-2024,EQ,950.00,958.00,947.00,945.70,954.00,953.95,951.58,"1,065.60",504.75,"19,30,324","1,83,68,62,132.25","46,830"
21-May-2024,EQ,954.00,956.65,948.70,953.95,950.50,951.30,952.23,"1,065.60",509.1,"1,00,55,258","9,57,49,46,020.95","3,08,306"
22-May-2024,EQ,952.00,954.90,942.55,951.30,947.95,947.50,948.59,"1,065.60",509.1,"94,95,279","9,00,71,05,777.45","2,43,237"
23-May-2024,EQ,950.00,963.45,945.05,947.50,962.45,962.35,955.16,"1,065.60",509.1,"1,12,11,074","10,70,83,62,879.35","2,57,170"
24-May-2024,EQ,962.50,970.95,958.00,962.35,958.90,960.55,965.97,"1,065.60",509.1,"95,90,588","9,26,42,65,969.40","2,55,338"
27-May-2024,EQ,964.90,966.45,952.00,960.55,959.20,958.50,960.65,"1,065.60",516.4,"69,16,555","6,64,43,93,473.10","1,74,172"
28-May-2024,EQ,959.00,961.90,946.00,958.50,947.45,947.55,951.76,"1,065.60",516.4,"66,18,946","6,29,96,51,307.05","1,97,988"
29-May-2024,EQ,946.95,950.50,938.80,947.55,943.50,943.60,944.04,"1,065.60",516.4,"81,84,019","7,72,60,12,188.20","2,35,178"
30-May-2024,EQ,943.50,951.45,921.00,943.60,929.35,923.95,932.76,"1,065.60",516.4,"1,01,70,912","9,48,70,37,493.15","3,12,135"
31-May-2024,EQ,931.65,937.25,920.10,923.95,924.50,923.00,926.90,"1,065.60",516.4,"1,42,89,102","13,24,45,60,246.05","2,92,240"
03-Jun-2024,EQ,963.00,963.00,934.00,923.00,951.50,950.45,945.99,"1,065.60",537.9,"1,23,14,329","11,64,91,70,721.05","3,03,950"
04-Jun-2024,EQ,948.00,948.00,855.40,950.45,904.95,903.90,903.72,"1,065.60",537.9,"2,65,54,598","23,99,79,86,160.70","8,13,215"
05-Jun-2024,EQ,924.95,933.75,890.00,903.90,928.00,929.95,917.55,"1,065.60",537.9,"1,37,52,553","12,61,87,06,601.05","3,47,081"
06-Jun-2024,EQ,940.00,946.00,931.20,929.95,939.50,938.25,939.29,"1,065.60",537.9,"1,17,92,640","11,07,67,24,156.05","3,58,066"
07-Jun-2024,EQ,940.00,973.00,935.25,938.25,970.00,970.50,959.91,"1,065.60",537.9,"1,55,77,866","14,95,32,76,886.75","3,19,681"
10-Jun-2024,EQ,977.00,984.90,969.10,970.50,974.80,975.15,976.04,"1,065.60",557.7,"92,58,931","9,03,71,31,825.15","2,02,911"
11-Jun-2024,EQ,973.80,992.55,966.65,975.15,986.15,987.10,984.93,"1,065.60",557.7,"1,48,28,702","14,60,53,01,145.30","4,00,232"
12-Jun-2024,EQ,994.50,"1,010.25",987.00,987.10,989.20,988.70,996.34,"1,065.60",557.7,"1,75,27,993","17,46,38,64,630.25","4,30,324"
13-Jun-2024,EQ,"1,002.00","1,002.00",980.75,988.70,985.80,985.85,988.60,"1,065.60",557.7,"1,21,57,226","12,01,86,56,079.65","2,95,633"
14-Jun-2024,EQ,990.00,997.25,981.40,985.85,992.00,993.40,990.22,"1,065.60",557.7,"1,15,91,421","11,47,80,53,630.05","3,09,906"
18-Jun-2024,EQ,"1,000.00","1,003.55",984.00,993.40,986.50,985.90,992.19,"1,065.60",557.7,"98,45,075","9,76,81,98,778.40","2,84,505"
19-Jun-2024,EQ,990.00,994.90,975.15,985.90,977.50,977.35,983.31,"1,065.60",557.7,"76,05,719","7,47,87,62,920.90","1,82,319"
20-Jun-2024,EQ,980.00,988.40,976.35,977.35,979.10,978.25,981.43,"1,065.60",557.7,"72,99,571","7,16,40,54,388.95","1,75,319"
21-Jun-2024,EQ,979.00,980.90,958.10,978.25,960.00,961.80,966.40,"1,065.60",557.7,"1,43,03,735","13,82,31,76,478.20","3,86,477"
24-Jun-2024,EQ,960.90,963.50,950.05,961.80,959.00,958.05,957.97,"1,065.60",557.8,"66,55,577","6,37,58,11,978.75","1,82,820"
25-Jun-2024,EQ,960.00,962.85,949.30,958.05,955.50,955.00,954.60,"1,065.60",557.8,"73,04,128","6,97,25,50,149.55","2,15,159"
26-Jun-2024,EQ,956.00,962.50,950.10,955.00,952.50,951.85,956.51,"1,065.60",557.8,"69,08,988","6,60,85,39,093.40","1,82,508"
27-Jun-2024,EQ,952.50,974.85,948.05,951.85,972.60,972.10,959.23,"1,065.60",557.8,"1,93,85,412","18,59,50,83,922.20","2,73,327"
28-Jun-2024,EQ,975.00,998.50,972.55,972.10,989.20,989.75,989.82,"1,065.60",557.8,"2,30,25,267","22,79,09,23,244.55","4,26,973"
01-Jul-2024,EQ,989.75,"1,005.50",985.20,989.75,"1,000.00","1,002.05",996.45,"1,065.60",584.95,"1,40,06,105","13,95,63,45,878.05","2,47,271"
02-Jul-2024,EQ,"1,004.05","1,005.00",979.10,"1,002.05",982.50,981.30,988.36,"1,065.60",584.95,"1,22,84,132","12,14,11,66,752.35","2,52,422"
03-Jul-2024,EQ,984.95,987.35,973.50,981.30,977.25,975.65,977.30,"1,065.60",584.95,"73,46,258","7,17,95,27,220.45","2,30,730"
04-Jul-2024,EQ,984.00,"1,004.00",979.60,975.65,"1,002.50",998.20,992.82,"1,065.60",584.95,"1,21,39,832","12,05,26,90,682.10","2,28,411"
05-Jul-2024,EQ,"1,005.00","1,006.60",989.95,998.20,992.90,993.65,996.93,"1,065.60",584.95,"90,50,375","9,02,26,29,661.70","2,07,489"
08-Jul-2024,EQ,"1,005.00","1,016.60",996.20,993.65,"1,002.90","1,002.60","1,005.86","1,065.60",593.3,"1,33,12,085","13,39,01,56,806.85","2,58,538"
09-Jul-2024,EQ,"1,000.95","1,017.00",998.10,"1,002.60","1,014.15","1,014.95","1,010.93","1,065.60",593.3,"1,09,48,094","11,06,77,56,784.35","2,04,321"
10-Jul-2024,EQ,"1,015.00","1,019.85",986.05,"1,014.95","1,004.30","1,005.50","1,006.58","1,065.60",593.3,"1,34,12,206","13,50,04,45,675.60","2,66,731"
11-Jul-2024,EQ,"1,008.00","1,025.50","1,007.05","1,005.50","1,021.20","1,020.80","1,020.12","1,065.60",593.3,"1,19,83,571","12,22,47,30,348.70","2,62,202"
12-Jul-2024,EQ,"1,023.85","1,025.90","1,015.00","1,020.80","1,018.20","1,016.75","1,020.26","1,065.60",593.3,"73,39,644","7,48,83,35,702.40","1,77,026"
15-Jul-2024,EQ,"1,021.35","1,029.80","1,017.30","1,016.75","1,024.50","1,024.45","1,025.55","1,065.60",593.3,"58,47,333","5,99,67,56,146.45","1,59,747"
16-Jul-2024,EQ,"1,025.50","1,029.60","1,019.20","1,024.45","1,020.00","1,021.15","1,023.51","1,065.60",593.3,"48,24,555","4,93,79,99,824.75","1,12,175"
18-Jul-2024,EQ,"1,022.95","1,027.00","1,008.00","1,021.15","1,025.00","1,024.55","1,019.04","1,065.60",593.3,"80,10,324","8,16,28,46,376.75","2,27,199"
19-Jul-2024,EQ,"1,024.00","1,024.00",986.65,"1,024.55",990.80,990.00,"1,002.41","1,065.60",593.3,"74,00,178","7,41,80,29,167.70","2,22,285"
22-Jul-2024,EQ,990.00,"1,008.00",976.55,990.00,"1,003.90","1,003.15",996.51,"1,065.60",593.3,"73,96,198","7,37,03,49,634.00","1,84,710"
23-Jul-2024,EQ,"1,007.90","1,008.65",967.20,"1,003.15","1,001.00","1,001.80",996.08,"1,065.60",593.3,"1,03,84,177","10,34,34,74,615.85","2,78,738"
24-Jul-2024,EQ,997.80,"1,034.25",995.15,"1,001.80","1,026.45","1,027.70","1,024.27","1,065.60",593.3,"1,14,69,098","11,74,74,66,151.50","2,53,508"
25-Jul-2024,EQ,"1,029.00","1,094.00","1,024.35","1,027.70","1,089.05","1,090.95","1,072.70","1,094.00",593.3,"3,27,66,835","35,14,88,51,986.10","6,43,962"
26-Jul-2024,EQ,"1,111.95","1,120.50","1,083.60","1,090.95","1,116.05","1,118.30","1,102.42","1,120.50",593.3,"2,12,32,845","23,40,75,96,444.55","3,50,076"
29-Jul-2024,EQ,"1,124.00","1,139.90","1,118.60","1,118.30","1,124.00","1,124.00","1,126.98","1,139.90",593.3,"1,18,50,624","13,35,53,95,151.85","2,40,071"
30-Jul-2024,EQ,"1,125.80","1,179.00","1,118.60","1,124.00","1,162.00","1,161.85","1,159.58","1,179.00",593.3,"2,85,92,304","33,15,49,78,461.75","4,79,248"
31-Jul-2024,EQ,"1,164.00","1,167.90","1,145.30","1,161.85","1,159.00","1,156.65","1,155.71","1,179.00",593.3,"1,08,60,623","12,55,17,38,775.95","2,76,733"
01-Aug-2024,EQ,"1,167.00","1,176.00","1,136.50","1,156.65","1,142.65","1,144.40","1,152.27","1,179.00",593.3,"1,43,75,948","16,56,50,40,996.00","3,15,403"
02-Aug-2024,EQ,"1,120.00","1,120.00","1,090.05","1,144.40","1,095.00","1,096.65","1,102.36","1,179.00",593.3,"2,19,67,812","24,21,64,06,152.15","5,21,622"
05-Aug-2024,EQ,"1,059.95","1,065.00","1,014.05","1,096.65","1,015.45","1,016.45","1,034.68","1,179.00",593.3,"2,66,51,144","27,57,54,30,534.50","7,74,396"
06-Aug-2024,EQ,"1,030.00","1,060.65","1,008.40","1,016.45","1,018.55","1,013.75","1,032.34","1,179.00",593.3,"1,67,26,393","17,26,74,02,640.30","5,29,099"
07-Aug-2024,EQ,"1,036.05","1,040.20","1,015.05","1,013.75","1,027.00","1,025.30","1,022.17","1,179.00",593.3,"99,78,703","10,19,99,27,148.55","2,70,211"
08-Aug-2024,EQ,"1,034.95","1,056.40","1,027.00","1,025.30","1,042.00","1,041.75","1,043.95","1,179.00",593.3,"1,95,29,790","20,38,81,69,431.55","3,98,999"
09-Aug-2024,EQ,"1,055.00","1,082.95","1,052.05","1,041.75","1,071.00","1,068.10","1,070.33","1,179.00",593.3,"1,54,43,008","16,52,91,64,246.20","4,03,926"
12-Aug-2024,EQ,"1,065.00","1,079.90","1,055.00","1,068.10","1,075.40","1,076.15","1,074.62","1,179.00",593.3,"1,13,11,050","12,15,51,20,942.60","2,83,848"
13-Aug-2024,EQ,"1,074.85","1,075.50","1,048.20","1,076.15","1,056.35","1,053.45","1,058.44","1,179.00",593.3,"75,08,231","7,94,69,93,629.20","2,56,317"
14-Aug-2024,EQ,"1,057.00","1,067.05","1,047.00","1,053.45","1,062.85","1,062.35","1,059.22","1,179.00",593.3,"82,11,830","8,69,81,60,597.85","3,38,678"
16-Aug-2024,EQ,"1,072.00","1,099.95","1,070.00","1,062.35","1,098.00","1,098.35","1,088.94","1,179.00",593.3,"1,14,35,650","12,45,27,12,625.80","3,59,319"
19-Aug-2024,EQ,"1,105.90","1,107.00","1,085.00","1,098.35","1,090.00","1,087.70","1,091.34","1,179.00",593.3,"69,11,441","7,54,27,57,858.80","2,15,413"
20-Aug-2024,EQ,"1,097.00","1,098.05","1,082.05","1,087.70","1,087.00","1,086.90","1,086.98","1,179.00",593.3,"56,25,723","6,11,50,56,870.40","1,52,463"
21-Aug-2024,EQ,"1,089.00","1,095.30","1,083.30","1,086.90","1,086.85","1,085.20","1,087.29","1,179.00",593.3,"48,69,876","5,29,49,53,041.10","1,40,012"
22-Aug-2024,EQ,"1,090.00","1,094.75","1,064.95","1,085.20","1,072.00","1,068.45","1,073.05","1,179.00",593.3,"93,77,476","10,06,24,58,859.25","2,13,793"
23-Aug-2024,EQ,"1,073.00","1,092.60","1,071.00","1,068.45","1,085.35","1,085.15","1,084.19","1,179.00",593.3,"1,01,79,655","11,03,66,65,762.20","2,12,611"
26-Aug-2024,EQ,"1,089.00","1,103.35","1,082.85","1,085.15","1,094.40","1,092.40","1,095.15","1,179.00",599.05,"94,15,039","10,31,08,60,261.90","2,06,672"
27-Aug-2024,EQ,"1,093.05","1,096.65","1,075.00","1,092.40","1,079.90","1,077.25","1,083.48","1,179.00",599.05,"88,13,305","9,54,90,07,082.90","1,88,735"
28-Aug-2024,EQ,"1,082.95","1,088.70","1,070.10","1,077.25","1,073.80","1,074.55","1,078.20","1,179.00",599.05,"81,45,376","8,78,23,38,142.85","1,45,258"
29-Aug-2024,EQ,"1,079.05","1,142.00","1,066.00","1,074.55","1,112.90","1,121.65","1,109.08","1,179.00",599.05,"4,06,58,159","45,09,30,83,295.55","4,10,027"
30-Aug-2024,EQ,"1,113.95","1,115.00","1,097.45","1,121.65","1,109.00","1,111.35","1,109.49","1,179.00",599.05,"1,76,47,545","19,57,97,98,333.80","2,76,947"
02-Sep-2024,EQ,"1,105.00","1,105.00","1,087.35","1,111.35","1,093.00","1,092.65","1,094.25","1,179.00",605.6,"81,16,675","8,88,17,10,477.65","2,06,392"
03-Sep-2024,EQ,"1,097.60","1,100.00","1,082.20","1,092.65","1,086.55","1,085.10","1,089.20","1,179.00",605.6,"50,88,731","5,54,26,59,967.15","1,64,019"
04-Sep-2024,EQ,"1,079.00","1,085.00","1,072.10","1,085.10","1,081.00","1,080.45","1,078.18","1,179.00",605.6,"46,65,908","5,03,06,80,535.70","1,40,011"
05-Sep-2024,EQ,"1,081.00","1,085.85","1,066.95","1,080.45","1,068.70","1,069.15","1,074.87","1,179.00",605.6,"79,00,593","8,49,20,90,556.35","2,24,556"
06-Sep-2024,EQ,"1,068.80","1,072.95","1,040.50","1,069.15","1,050.65","1,049.35","1,051.98","1,179.00",605.6,"87,17,377","9,17,04,90,006.70","3,07,427"
09-Sep-2024,EQ,"1,049.35","1,049.95","1,026.25","1,049.35","1,040.80","1,038.70","1,035.04","1,179.00",608.3,"72,06,054","7,45,85,38,437.00","2,50,411"
10-Sep-2024,EQ,"1,049.00","1,049.00","1,032.20","1,038.70","1,035.00","1,035.80","1,038.72","1,179.00",608.3,"69,19,238","7,18,71,65,122.00","2,54,751"
11-Sep-2024,EQ,"1,000.00","1,011.55",971.25,"1,035.80",976.40,976.30,983.79,"1,179.00",608.3,"3,61,40,411","35,55,45,73,915.35","10,60,328"
12-Sep-2024,EQ,976.30,988.00,958.00,976.30,984.00,986.15,973.48,"1,179.00",608.3,"2,56,75,836","24,99,48,36,924.25","6,12,687"
13-Sep-2024,EQ,994.90,"1,006.00",988.00,986.15,991.85,992.10,994.82,"1,179.00",608.3,"1,32,03,676","13,13,53,30,656.10","3,30,078"
16-Sep-2024,EQ,997.00,999.90,984.50,992.10,988.45,988.40,990.38,"1,179.00",608.3,"58,36,274","5,78,01,10,599.55","1,89,546"
17-Sep-2024,EQ,995.00,995.00,960.00,988.40,975.00,974.95,969.17,"1,179.00",608.3,"4,45,16,613","43,14,40,98,335.60","5,18,729"
18-Sep-2024,EQ,978.20,983.70,957.15,974.95,959.20,962.05,968.76,"1,179.00",608.3,"1,20,44,431","11,66,81,31,471.45","2,41,634"
19-Sep-2024,EQ,970.40,978.95,956.35,962.05,969.95,967.00,966.21,"1,179.00",608.3,"1,34,66,770","13,01,17,04,761.55","3,18,723"
20-Sep-2024,EQ,967.00,977.50,949.20,967.00,971.30,970.85,968.78,"1,179.00",608.3,"1,67,64,981","16,24,15,31,315.75","3,45,069"
23-Sep-2024,EQ,973.50,979.20,966.05,970.85,972.30,971.80,972.23,"1,179.00",608.3,"1,02,54,297","9,96,95,67,890.40","2,60,064"
24-Sep-2024,EQ,974.00,985.00,972.60,971.80,976.95,977.30,977.93,"1,179.00",608.3,"1,27,55,422","12,47,39,06,842.30","3,69,601"
25-Sep-2024,EQ,982.40,982.50,959.25,977.30,964.00,963.60,965.11,"1,179.00",608.3,"1,29,59,075","12,50,69,01,289.00","4,83,047"
26-Sep-2024,EQ,970.80,994.95,965.60,963.60,990.90,993.15,984.31,"1,179.00",608.3,"2,16,40,021","21,30,05,73,909.50","4,11,197"
27-Sep-2024,EQ,996.00,"1,000.40",989.15,993.15,989.90,993.00,994.16,"1,179.00",608.3,"1,03,60,030","10,29,95,08,735.85","3,02,339"
30-Sep-2024,EQ,993.00,996.95,971.80,993.00,975.80,974.65,979.12,"1,179.00",608.3,"1,22,25,895","11,97,06,75,193.80","3,75,285"
01-Oct-2024,EQ,976.90,984.50,958.90,974.65,966.40,965.20,972.72,"1,179.00",608.3,"1,00,85,203","9,81,00,98,380.40","2,47,160"
03-Oct-2024,EQ,939.00,950.15,925.00,965.20,928.80,925.70,934.51,"1,179.00",608.3,"2,44,18,517","22,81,93,00,079.70","8,67,561"
04-Oct-2024,EQ,930.00,949.20,920.00,925.70,933.55,930.75,934.22,"1,179.00",608.3,"1,91,87,758","17,92,56,20,904.35","4,64,043"
07-Oct-2024,EQ,942.00,944.45,915.00,930.75,928.30,927.85,929.05,"1,179.00",613.7,"1,17,72,546","10,93,72,92,703.65","3,49,818"
